file,class,method,variable,usage
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,nodes,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,o2,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,alwaysOnTop,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,files,5
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,d1,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,getChildren/0,d2,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",ext,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",projectDir,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",file,5
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",imagesFiles,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",throwable,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",project,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"addAllByExt/2[org.intellij.sdk.view.pane.Project,java.lang.String]",files,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"ImagesProjectNode/2[org.intellij.sdk.view.pane.Project,org.intellij.sdk.view.pane.VirtualFile]",file,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,"ImagesProjectNode/2[org.intellij.sdk.view.pane.Project,org.intellij.sdk.view.pane.VirtualFile]",project,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,navigate/1[boolean],requestFocus,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",result,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",builder,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",project,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",possibleProperties,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",literalExpression,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",value,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",properties,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,"collectNavigationMarkers/2[org.intellij.sdk.language.PsiElement,java.util.Collection<? super org.intellij.sdk.language.RelatedItemLineMarkerInfo<?>>]",element,5
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",result,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",property,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",project,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",virtualFile,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",simpleFile,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",key,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",properties,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,"findProperties/2[org.intellij.sdk.language.Project,java.lang.String]",virtualFiles,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],result,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],project,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],virtualFile,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],simpleFile,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],properties,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findProperties/1[org.intellij.sdk.language.Project],virtualFiles,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findDocumentationComment/1[org.intellij.sdk.language.psi.SimpleProperty],result,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findDocumentationComment/1[org.intellij.sdk.language.psi.SimpleProperty],property,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findDocumentationComment/1[org.intellij.sdk.language.psi.SimpleProperty],commentText,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,findDocumentationComment/1[org.intellij.sdk.language.psi.SimpleProperty],element,6
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,getHelpId/1[org.intellij.sdk.language.PsiElement],psiElement,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,canFindUsagesFor/1[org.intellij.sdk.language.PsiElement],psiElement,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,"getNodeText/2[org.intellij.sdk.language.PsiElement,boolean]",useFullName,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,"getNodeText/2[org.intellij.sdk.language.PsiElement,boolean]",element,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,getDescriptiveName/1[org.intellij.sdk.language.PsiElement],element,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,getType/1[org.intellij.sdk.language.PsiElement],element,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",editor,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",file,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",project,5
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",descriptor,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",file1,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"invoke/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",virtualFiles,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,SimpleCreatePropertyQuickFix/1[java.lang.String],key,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"isAvailable/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",editor,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"isAvailable/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",file,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"isAvailable/3[org.intellij.sdk.language.Project,org.intellij.sdk.language.Editor,org.intellij.sdk.language.PsiFile]",project,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"createProperty/2[org.intellij.sdk.language.Project,org.intellij.sdk.language.VirtualFile]",file,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"createProperty/2[org.intellij.sdk.language.Project,org.intellij.sdk.language.VirtualFile]",lastChildNode,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"createProperty/2[org.intellij.sdk.language.Project,org.intellij.sdk.language.VirtualFile]",property,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"createProperty/2[org.intellij.sdk.language.Project,org.intellij.sdk.language.VirtualFile]",project,5
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,"createProperty/2[org.intellij.sdk.language.Project,org.intellij.sdk.language.VirtualFile]",simpleFile,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processNames/3[org.intellij.sdk.language.Processor<? super java.lang.String>,org.intellij.sdk.language.GlobalSearchScope,org.intellij.sdk.language.IdFilter]",filter,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processNames/3[org.intellij.sdk.language.Processor<? super java.lang.String>,org.intellij.sdk.language.GlobalSearchScope,org.intellij.sdk.language.IdFilter]",scope,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processNames/3[org.intellij.sdk.language.Processor<? super java.lang.String>,org.intellij.sdk.language.GlobalSearchScope,org.intellij.sdk.language.IdFilter]",project,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processNames/3[org.intellij.sdk.language.Processor<? super java.lang.String>,org.intellij.sdk.language.GlobalSearchScope,org.intellij.sdk.language.IdFilter]",processor,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processNames/3[org.intellij.sdk.language.Processor<? super java.lang.String>,org.intellij.sdk.language.GlobalSearchScope,org.intellij.sdk.language.IdFilter]",propertyKeys,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processElementsWithName/3[java.lang.String,org.intellij.sdk.language.Processor<? super org.intellij.sdk.language.NavigationItem>,org.intellij.sdk.language.FindSymbolParameters]",name,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processElementsWithName/3[java.lang.String,org.intellij.sdk.language.Processor<? super org.intellij.sdk.language.NavigationItem>,org.intellij.sdk.language.FindSymbolParameters]",property,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processElementsWithName/3[java.lang.String,org.intellij.sdk.language.Processor<? super org.intellij.sdk.language.NavigationItem>,org.intellij.sdk.language.FindSymbolParameters]",processor,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processElementsWithName/3[java.lang.String,org.intellij.sdk.language.Processor<? super org.intellij.sdk.language.NavigationItem>,org.intellij.sdk.language.FindSymbolParameters]",parameters,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,"processElementsWithName/3[java.lang.String,org.intellij.sdk.language.Processor<? super org.intellij.sdk.language.NavigationItem>,org.intellij.sdk.language.FindSymbolParameters]",properties,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,getVariants/0,property,4
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,getVariants/0,project,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,getVariants/0,variants,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,getVariants/0,properties,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,"SimpleReference/2[org.intellij.sdk.language.PsiElement,org.intellij.sdk.language.TextRange]",textRange,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,"SimpleReference/2[org.intellij.sdk.language.PsiElement,org.intellij.sdk.language.TextRange]",element,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,resolve/0,resolveResults,2
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,multiResolve/1[boolean],incompleteCode,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,multiResolve/1[boolean],property,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,multiResolve/1[boolean],project,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,multiResolve/1[boolean],results,3
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,multiResolve/1[boolean],properties,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureAwareNavbar.java,org.intellij.sdk.language.SimpleStructureAwareNavbar,getPresentableText/1[java.lang.Object],object,4
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureAwareNavbar.java,org.intellij.sdk.language.SimpleStructureAwareNavbar,getIcon/1[java.lang.Object],object,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\impl\SimpleNamedElementImpl.java,org.intellij.sdk.language.psi.impl.SimpleNamedElementImpl,SimpleNamedElementImpl/1[org.intellij.sdk.language.psi.impl.ASTNode],node,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\test\testData\RenameTestData.java,Test,main/1[String[]],args,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\module\src\main\java\org\intellij\sdk\module\DemoModuleType.java,org.intellij.sdk.module.DemoModuleType,getNodeIcon/1[boolean],b,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\module\src\main\java\org\intellij\sdk\module\DemoModuleType.java,org.intellij.sdk.module.DemoModuleType,"createWizardSteps/3[org.intellij.sdk.module.WizardContext,org.intellij.sdk.module.DemoModuleBuilder,org.intellij.sdk.module.ModulesProvider]",wizardContext,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\module\src\main\java\org\intellij\sdk\module\DemoModuleType.java,org.intellij.sdk.module.DemoModuleType,"createWizardSteps/3[org.intellij.sdk.module.WizardContext,org.intellij.sdk.module.DemoModuleBuilder,org.intellij.sdk.module.ModulesProvider]",moduleBuilder,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\module\src\main\java\org\intellij\sdk\module\DemoModuleType.java,org.intellij.sdk.module.DemoModuleType,"createWizardSteps/3[org.intellij.sdk.module.WizardContext,org.intellij.sdk.module.DemoModuleBuilder,org.intellij.sdk.module.ModulesProvider]",modulesProvider,1
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\psi\SimpleTypes.java,org.intellij.sdk.language.psi.SimpleTypes$Factory,createElement/1[org.intellij.sdk.language.psi.impl.ASTNode],node,2
